X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1743697,5919354,19703,,513212,0,,0,2,,Null,2009/2010,SWANSON ROAD,UNIVERSAL DRIVE,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Dark,235600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1876953,5826608,19704,,537201,0,,0,1,,Null,2008/2009,OTUMOETAI ROAD,NGATAI ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,1154701,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1799146,5813664,19705,,528900,0,,0,2,,West,2008/2009,DUKE ST,ELLIS ST,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Bright sun,916402,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1831699,5841464,19706,,534603,0,0,0,1,0,South,2009/2010,EASTPORT ROAD,MELLON ROAD,,Non-Injury Crash,No,2009,0,North,0,0,1,Flat,0,,0,,0,Dark,1095700,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1754732,5915600,19707,,517702,0,,0,2,,North,2009/2010,SANDRINGHAM ROAD,LAMBETH ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,541600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1756764,5919883,19708,,514102,0,,0,2,,North,2008/2009,HOBSON ST,PITT ST,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,434802,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1798306,5815699,19709,,529000,0,,0,2,,South,2008/2009,RIFLE RANGE ROAD,RAILSIDE PLACE,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,916600,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1796761,5819894,19710,,528403,0,,0,5,,South,2009/2010,TE RAPA ROAD,THE BASE PARADE,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,907500,0,0,0,4,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,60,,Off,0,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1717180,6035724,19711,,501809,0,0,0,1,1,South,2009/2010,SH 1N,MAUNGAKARAMEA ROAD,,Non-Injury Crash,Yes,2009,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,74900,0,0,0,3,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,2,Whangarei District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757782,5434032,19712,,570000,1,,0,1,,Null,2009/2010,THE ESPLANADE,TORY ST,,Minor Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,2027200,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,46,Lower Hutt City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1719676,6043485,19713,,503900,0,,0,1,,South,2008/2009,KIOREROA ROAD,UNION EAST ST,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,109101,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,2,Whangarei District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1800839,5814129,19714,,529100,0,,0,2,,Null,2008/2009,PEMBROKE ST,RUAKIWI ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,931300,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1768650,5811093,19715,,526602,0,0,0,1,0,West,2008/2009,SH 23,TE MATA ROAD,,Non-Injury Crash,Yes,2009,0,East,0,0,1,Hill Road,0,,0,,0,Bright sun,860500,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,50,13,Waikato District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1826097,5885898,19716,,533502,0,,0,1,,Null,2009/2010,POLLEN ST,JELLICOE CRESCENT,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,1055500,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,11,Thames-Coromandel District,Stop,,,,,0,0,Urban,1,,,Fine,Null
1750101,5424680,19717,,576903,1,0,0,1,0,North,2008/2009,KILBIRNIE CRESCENT,TULLY ST,,Minor Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2179101,1,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1755751,5919842,19718,,514000,0,0,0,1,0,East,2009/2010,ANGLESEA ST,PONSONBY ROAD,,Non-Injury Crash,No,2009,0,South,0,0,0,Hill Road,0,,0,,0,Dark,414000,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,1,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1762496,5907277,19719,,524520,0,,0,2,,South,2008/2009,MASSEY ROAD,YATES ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,734603,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1754016,5914425,19720,,518801,0,,0,1,,Null,2009/2010,SANDRINGHAM ROAD,WILLIAM BLOFIELD AVENUE,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,577200,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Fine,Null
1623365,6135121,19721,,500208,0,0,0,1,0,East,2009/2010,KAIMAUMAU ROAD,SH 1N,,Non-Injury Crash,No,2009,0,West,0,0,1,Flat,0,Labour Weekend,0,,0,Dark,2400,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,1,Far North District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1885155,5773885,19722,,540410,0,,0,1,,West,2009/2010,HINEMOA ST,FENTON ST,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,1234700,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,24,Rotorua District,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1756747,5920112,19723,,514102,0,,0,2,,Null,2009/2010,NELSON ST,NICHOLAS ST,,Non-Injury Crash,No,2009,,North,,0,,Hill Road,,,,,,Overcast,434601,0,0,0,5,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1746891,5913678,19724,,511002,0,,0,1,,South,2008/2009,GLENDALE ROAD,OATES ROAD,,Non-Injury Crash,No,2009,,South,,0,,Hill Road,,,,,,Dark,283400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1791926,5780512,19725,,531301,0,0,0,1,0,Null,2009/2010,SH 31,KAWA ROAD,,Non-Injury Crash,Yes,2009,0,South,0,0,1,Hill Road,0,,0,,0,Dark,994900,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,18,Ōtorohanga District,Give way,0,1,0,0,0,0,Open,0,0,0,Fine,Null
1956160,5789705,19726,,541900,0,0,0,1,0,East,2009/2010,POHUTUKAWA AVENUE,PLANTATION RESERVE E,,Non-Injury Crash,No,2009,0,West,0,0,1,Flat,0,,0,,0,Bright sun,1294500,0,0,0,2,0,0,0,0,0,,1,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,25,Whakatane District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1562291,5196957,19727,,586603,0,,0,1,,Null,2009/2010,TRAM ROAD,BRADLEYS ROAD,,Minor Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,2457405,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,Null,1,0,,59,Waimakariri District,Stop,,,,,0,0,Open,0,,,Fine,Null
1757950,5917021,19728,,515700,0,,0,1,,Null,2009/2010,GILLIES AVENUE,BRIGHTSIDE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,444600,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1759255,5918728,19729,,515901,0,0,0,1,0,West,2009/2010,AYR ST,BASSETT ROAD,,Non-Injury Crash,No,2009,0,West,0,0,0,Hill Road,0,,0,,0,Bright sun,456900,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1750666,5912761,19730,,511402,0,0,0,1,0,South,2009/2010,PORTAGE ROAD,BOLTON ST,,Non-Injury Crash,No,2009,0,South,0,0,0,Flat,0,,0,,0,Overcast,260500,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1757658,5918337,19731,,514302,0,,0,3,,North,2008/2009,SH 1N,GILLIES OFF SBD,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,442100,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1768473,5899406,19732,,525102,0,,0,2,,West,2008/2009,MAHIA ROAD,COXHEAD ROAD,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Bright sun,769600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1878791,5822812,19733,,538201,0,,0,0,,Null,2008/2009,ELEVENTH AVENUE,DEVONPORT ROAD,,Non-Injury Crash,No,2009,,East,,0,,Flat,,Queens Birthday,,,,Dark,1166703,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1796516,5819064,19734,,528405,0,,0,2,,South,2008/2009,WAIRERE DRIVE,GILCHRIST ST,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,976801,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,80,,On,0,0,,16,Hamilton City,Unknown,,,,,0,0,Open,0,,,Fine,Null
1883348,5775017,19735,,539400,0,,0,0,,Null,2008/2009,SH 5,VIEW ROAD,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Bright sun,1224800,0,0,0,4,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,60,,Off,0,0,,24,Rotorua District,Stop,,,,,0,0,Urban,2,,,Fine,Null
1622404,5431345,19736,,582402,0,0,0,2,0,East,2008/2009,BRITANNIA HEIGHTS,ALBERT ROAD,,Non-Injury Crash,No,2009,0,North,0,0,0,Hill Road,0,Christmas New Year,0,,0,Dark,2325900,0,0,0,2,0,0,0,0,1,,0,0,Nelson Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,52,Nelson City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1766262,5905375,19737,,522202,0,,0,1,,Null,2009/2010,CARRUTH ROAD,ALLENBY ROAD,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Bright sun,665700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Fine,Null
1717773,6050322,19738,,502102,0,0,0,2,0,East,2009/2010,WAKELIN ST,KAMO ROAD,,Non-Injury Crash,No,2009,0,East,0,0,0,Hill Road,0,,0,,0,Dark,84700,0,0,0,2,0,0,0,0,1,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1276691,4868071,19739,,610061,0,0,0,1,0,North,2008/2009,SH 1S,NICHOLSON ROAD,,Minor Crash,Yes,2009,0,North,0,0,0,Flat,0,,0,,0,Dark,3087804,1,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1753791,5913619,19740,,518802,0,,0,2,,South,2009/2010,RICHARDSON ROAD,NIRVANA WAY,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,579400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1883900,5825553,19741,,536831,0,,0,1,,Null,2009/2010,SH 2,CONCORD AVENUE,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,1204403,0,0,0,4,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,70,,Null,0,0,,23,Tauranga City,Stop,,,,,0,0,Urban,1,,,Light rain,Null
1405972,4917523,19742,,604010,0,0,0,1,0,East,2009/2010,QUEENS DRIVE,MELROSE ST,,Minor Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Overcast,2906002,2,0,0,1,0,0,0,0,0,,0,1,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,71,Dunedin City,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1768940,5905961,19743,,523712,0,,0,2,,North,2009/2010,TE IRIRANGI DRIVE,DAWSON ROAD,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,713013,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1764659,5905780,19744,,522100,0,,0,2,,North,2009/2010,STATION ROAD,WYLLIE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,657700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1772963,5880289,19745,55,521131,0,0,0,0,0,North,2009/2010,HARRISVILLE ROAD,LOGAN ROAD,,Non-Injury Crash,No,2009,0,North,0,0,1,Flat,0,,0,,0,Bright sun,827901,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,13,Waikato District,Nil,0,1,0,1,0,0,Open,0,0,0,Fine,Null
1792718,5814847,19746,65,527913,0,0,0,1,1,West,2009/2010,SH 23,HOWDEN ROAD,,Non-Injury Crash,Yes,2009,0,West,0,0,0,Hill Road,0,,0,,0,Dark,978200,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,13,Waikato District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1755921,5911872,19747,,518702,0,,0,1,,North,2008/2009,HILLSBOROUGH ROAD,RICHARDSON ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,571700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1769910,5900940,19748,,523816,0,,0,2,,South,2009/2010,SH 1N,ALFRISTON OBR,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Bright sun,759724,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1293650,4882665,19749,,610033,0,0,0,0,0,South,2009/2010,MOUNTAIN ROAD,MACGIBBON ROAD,,Minor Crash,No,2009,0,South,0,0,1,Hill Road,0,,0,,0,Overcast,3054900,2,0,0,1,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Unsealed,0,0,0,0,100,0,Null,0,0,,74,Gore District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1747202,5920575,19750,,512300,0,,0,2,,Null,2009/2010,TE ATATU ROAD,GLORIA AVENUE,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,252000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755496,5928993,19751,,508320,0,0,0,2,0,South,2009/2010,TRISTRAM OFF NBD E,TRISTRAM AVENUE,,Non-Injury Crash,Yes,2009,0,North,0,0,0,Flat,0,,0,,0,Bright sun,198500,0,0,0,5,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1751104,5950609,19752,,505805,0,0,0,2,0,East,2008/2009,PURIRI AVENUE,CENTREWAY ROAD,,Non-Injury Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Bright sun,171318,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1757063,5912594,19753,,518702,0,0,0,1,0,South,2008/2009,SH 20,HILLSBOROUGH OBR,,Non-Injury Crash,Yes,2009,0,North,1,0,0,Flat,1,,0,,0,Bright sun,570702,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1890535,5731984,19754,,538841,0,,0,2,,South,2008/2009,BROADLANDS ROAD,VAILE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,1261500,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Unsealed,,0,0,,30,,None,0,0,,24,Rotorua District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1760145,5915954,19755,,516002,0,,0,2,,Null,2009/2010,SH 1N,GREENLANE INT,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,492100,0,0,0,3,,,0,,,,,,Auckland Region,Bridge,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Unknown,,,,,1,0,Open,0,,,Light rain,Null
1806089,5823899,19756,,527122,0,0,0,1,0,Null,2009/2010,SH 1B,SEDDON ROAD,,Non-Injury Crash,Yes,2009,0,North,1,0,0,Flat,0,,0,,0,Bright sun,953800,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,13,Waikato District,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757500,5918695,19757,,514302,0,,0,2,,North,2009/2010,SH 1N,KHYBER PASS OBR,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Dark,442500,0,0,0,4,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1767697,5894766,19758,55,521202,0,0,0,1,0,North,2009/2010,KARAKA NORTH ROAD,WILLIAM POTTER LANE,,Non-Injury Crash,No,2009,0,North,0,0,0,Flat,0,Christmas New Year,0,,0,Overcast,806900,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,80,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1770165,5898357,19759,,523920,0,,0,2,,South,2008/2009,SH 1N,WALTER STREVENS OBR,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Overcast,767918,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1761259,5914527,19760,,520202,0,,0,2,,North,2009/2010,SH 1N,PENROSE INT,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Bright sun,612100,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1761341,5914390,19761,,520202,0,,0,3,,North,2008/2009,SH 1N,PENROSE INT N,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Dark,612501,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1720182,6050750,19762,,502201,0,0,0,1,0,East,2008/2009,THOMAS ST,STEERE PLACE,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Overcast,61805,0,0,0,2,0,0,0,0,1,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1756500,5926292,19763,,509702,0,,0,2,,Null,2008/2009,AKORANGA DRIVE,COLLEGE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,364602,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1757500,5918696,19764,,514302,0,0,0,1,0,South,2008/2009,SH 1N,GRAFTON OBR,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,1,Easter,0,,0,Dark,442500,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Bridge,1-way,Sealed,0,0,0,0,80,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1756405,5927193,19765,,507900,0,,0,3,,Null,2008/2009,SH 1N,NORTHCOTE OBR,,Non-Injury Crash,Yes,2009,,South,,0,,Hill Road,,,,,,Dark,303502,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1768534,5899430,19766,,525102,0,,0,2,,East,2009/2010,MAHIA ROAD,COXHEAD ROAD,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Twilight,768300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,None,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1764417,5904431,19767,,522100,0,,0,2,,West,2008/2009,PUHINUI ROAD,WYLLIE ROAD,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,659100,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1894503,5812148,19768,,536653,0,,0,2,,Null,2008/2009,TE PUKE HIGHWAY,TE MATAI ROAD,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Bright sun,1210000,0,0,0,3,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,22,Western Bay of Plenty District,Stop,,,,,0,0,Open,0,,,Fine,Null
1741916,5916009,19769,,513020,0,0,0,1,1,North,2008/2009,CANDIA ROAD,HENDERSON VALLEY ROAD,,Non-Injury Crash,No,2009,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,280809,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1763741,5913735,19770,,520303,0,,0,2,,West,2008/2009,PENROSE ROAD,MOUNT WELLINGTON HIGHWAY,,Non-Injury Crash,No,2009,,East,,0,,Hill Road,,,,,,Bright sun,627300,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1801267,5814612,19771,,529700,0,,0,2,,Null,2009/2010,BRIDGE ST,ANGLESEA STREET,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,912400,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1765869,5900875,19772,,524821,0,,0,2,,Null,2008/2009,ROSCOMMON ROAD,MONCRIEFF AVENUE,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,774405,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
